subject,upperbody_label,trunk_lateral_angle,trunk_fb_angle,trunk_depth,trunk_length,shoulder_slope,shoulder_depth_diff,shoulder_width,head_tilt,head_offset_x,head_forward,head_shoulder_alignment,neck_trunk_angle,neck_trunk_angle_ear
1,TLF,2.236811932991751,-10.31362966233026,-0.07956133782863616,0.4447147330525005,-172.21761885171355,0.04040139913558961,0.3214738156535825,164.29139604528024,0.008943620901003714,-0.9271133152328591,336.5090148969938,56.731622540323045,46.64644755552543
1,TLF,2.296302117939522,-10.77734469365746,-0.08273421414196484,0.4427889139809696,-171.49714209055864,0.0455285757780075,0.3234843819997568,164.34232834838772,0.007006388655759263,-0.9297947115126277,335.83947043894636,56.772747293471404,47.10303702742901
1,TLF,2.3628192636193326,-10.270124008451505,-0.07875699736177916,0.44210138708834934,-171.34481107792828,0.046645551919937106,0.3247889241961217,164.4582672282757,0.004077210055613887,-0.9348645765232484,335.803078306204,57.986672781611674,48.21590026334554
1,TLF,2.4495083305579777,-11.092958510387216,-0.0848611975088715,0.44145183563598883,-171.19802122589155,0.0516323670744896,0.32670056656571367,163.74466795137369,-0.00752082582230488,-0.9353151091823062,334.94268917726527,57.5902538787661,48.079497275494695
1,TLF,2.5296713377107607,-10.758354175996129,-0.0823428621515631,0.4415363251987895,-171.369483082789,0.0487038753926754,0.32840965180284454,161.72702938790357,0.04939086111233595,-0.9319694056342784,333.0965124706926,58.34831948993131,49.2031327712365
1,TLF,2.5776540598493836,-12.16800953268656,-0.09281274396926159,0.4407581347940329,-171.4417828415699,0.0498432368040085,0.32906911879945433,161.66319799188878,0.039382470280805784,-0.9340210009140533,333.1049808334587,56.77988268105847,47.7702936825725
1,TLF,2.554650621202531,-12.002456688781495,-0.09135445207357404,0.4397201686318269,-171.21009462351455,0.0489813983440399,0.3291358725824587,162.1228150011548,0.030154737858291862,-0.9290926224947901,333.33290962466936,56.722845381149895,47.53797690754669
1,TLF,2.3271444478155265,-10.979294828136853,-0.08501709438860405,0.4467462630518276,-171.65731474092485,0.0532013215124607,0.3262881792914902,163.03330090337263,0.031270035650893264,-0.9517144732910859,334.6906156442975,60.141029568208026,50.80536499667572
1,TLF,2.4201548415780327,-11.002058396553897,-0.08466416411101815,0.4440112403752395,-171.21424363961495,0.0538189373910427,0.327502614094199,163.16577564162472,0.01245869886712509,-0.9405677042048269,334.3800192812397,59.20532196099365,49.793416075997
1,TLF,2.417486117868175,-11.467622329050059,-0.0879251202568411,0.44262618331420045,-170.62796583347088,0.0557667762041092,0.3281820600026499,163.798137437981,-0.03769836058993003,-0.9479685514780597,334.4261032714519,58.643217414218775,49.01672345623129
1,TLF,2.4764302420117144,-11.714844740167466,-0.08956662099808449,0.44152116703497835,-170.2041227112996,0.057787410914897995,0.32965816102493983,164.25925618224403,-0.06597273279139917,-0.9301311976642013,334.4633788935436,57.5538771813865,48.02389543547248
1,TLF,6.303778607554272,-65.80355845571191,-0.36413414776325226,0.3996151563106706,-176.77168922248285,0.046033948659896906,0.35080661084043757,155.40109394664503,-0.0613146013894744,-1.1037694193482763,332.1727831691279,26.129316175257717,20.009243865991277
1,TLF,5.7398469362806495,-67.60161132054104,-0.3640932012349367,0.3940917189436818,-176.67827705231866,0.046316683292388916,0.344956551499032,156.30160444659242,-0.06544483680726473,-1.1360369917888633,332.9798814989111,25.010803714653157,19.904204090883756
1,TLF,6.738367674174095,-71.27900310357384,-0.3681284226477146,0.3889725039497689,-173.13906451000565,0.04403549432754511,0.340676911578993,160.1816500826164,-0.07561385990053272,-1.1646626250790617,333.32071459262204,20.877930796926602,16.710319079947215
1,TLF,5.866286188199271,-70.43985409465591,-0.36436074227094645,0.38690427674023276,-173.58233165639413,0.039646029472351074,0.32313511770463327,157.11620947008004,-0.09136424603286916,-1.1001670383693338,330.6985411264742,32.89515765989689,26.587562000919494
1,TLF,7.570742915550421,-75.18342651734045,-0.3627462573349476,0.37543927784940057,-177.79893522753656,0.03353691101074219,0.3191161411948304,157.0351751434221,-0.09034545540512463,-1.02878857159878,334.8341103709587,31.868604763135075,26.978981861084034
1,TLF,1.9197099421940533,-74.19650829815389,-0.3639258276671171,0.3782378510335092,-177.2675193103243,0.036558687686920166,0.30801694081583253,152.98750985708477,-0.11938758440091649,-1.1001321829626916,330.2550291674091,33.74977109646939,28.39007059085941
1,TLF,2.6620304455533623,-73.32730990989972,-0.3631676593795419,0.3791392267095141,-176.7518874856651,0.03688687086105352,0.310218866472206,154.0823900327747,-0.11660248073446429,-1.1058648358258574,330.83427751843976,34.530336049591924,29.41494787576451
1,TLF,-0.38126936569132674,-72.85509652448407,-0.3607042720541358,0.37747928566586436,-176.25236091712262,0.0405243337154389,0.3164248385736308,154.7522216171607,-0.11524834962620605,-1.0571391853616479,331.0045825342833,36.97841015860602,31.562736026837666
1,TLF,-1.9130916337741364,-74.24304935224934,-0.36122644785791636,0.3753459447709716,-173.68226128608285,0.04096776247024542,0.3214101832714207,154.90777943458303,-0.12459881797010006,-1.0992388545763472,328.5900407206659,30.36581573859518,24.918279260577908
1,TLF,-2.6085301186224186,-74.0013421125988,-0.3625068580731749,0.3771428758047097,-173.8074106207535,0.043643057346343994,0.322252579255845,156.03234291232872,-0.12214570186445672,-1.074570939997583,329.8397535330822,33.40721129455643,28.280192730728345
1,TLF,-5.603182472036541,-74.75214974290576,-0.3625141596421599,0.3758663580184224,-174.10732135434012,0.045242756605148315,0.32540596345040074,154.2321922530564,-0.13962738912282618,-1.06460256018449,328.3395136073965,33.74523381574854,29.414767745026147
1,TLF,-5.1902918937348135,-74.5060357464844,-0.3591373907402158,0.37279085130561623,-176.24893195283312,0.03944128751754761,0.3239194234534673,151.33694155165264,-0.1331209878171143,-1.0661562437356482,327.5858735044858,34.67425356995207,29.533889528207983
1,TLF,-3.780678117116878,-75.07156908159004,-0.35901603009551764,0.3716105078785693,-177.39535973642674,0.03920352458953863,0.32019172793318346,148.9857465513991,-0.0848832929928359,-1.0644521598343137,326.38110628782584,35.401227464038065,31.086453226901305
1,TLF,-4.348394187313983,-71.37543502233422,-0.35917513258755207,0.37913577067724347,-172.26350465908897,0.042209297418594305,0.3217453184745985,156.32254753357992,-0.13036005681583676,-1.0754772594518702,328.5860521926689,27.105415343578215,20.514818910427447
