subject,upperbody_label,head_tilt,shoulder_slope,head_lateral_ratio,head_y_ratio,head_neck_vertical_angle,head_shoulder_alignment,upper_body_inclination,head_trunk_diff,trunk_forward_backward_angle,shoulder_z_asym,hip_shoulder_lateral,ear_height_asym,shoulder_width,shoulder_width_safe,head_depth_ratio_diag,head_center_source,head_center_z_reliable,upper_z_reliable,mid_shoulder_reliable,trunk_support_reliable
1,TLB,13.45089637399954,7.339911915622508,0.06673305271611116,0.42791747695344573,1.5388084449696011,6.1109844583770325,8.863729195584128,4.587167178415427,14.389453279851455,-0.11849398089902212,-0.07767071982251098,-0.1289327238359271,0.3314665715602845,0.3314665715602845,-0.7766126826643441,mid_eye,True,True,True,True
1,TLB,12.342752482791582,7.614971425383857,0.09105488493421464,0.4279148431482621,4.402845396482996,4.727781057407725,12.012570796932437,0.3301816858591451,10.592712521390041,-0.13530050852830142,-0.088365768328538,-0.12762128400098194,0.32961475956172576,0.32961475956172576,-0.7845863902997496,mid_eye,True,True,True,True
1,TLB,14.225171823182507,8.496848622064732,0.057246852373197335,0.45572000888133113,1.3531130593403677,5.7283232011177745,7.159857188233431,7.065314634949061,12.913118312524464,-0.1352191373033353,-0.10385003774622088,-0.11854158802503648,0.3285889551146956,0.3285889551146956,-0.7584471529163108,mid_eye,True,True,True,True
1,TLB,15.454972117663573,4.889448221282578,0.031791185618046336,0.4855552224646728,1.161481326391881,10.565523896380995,3.74600664000954,11.708965477654033,20.728372566543797,-0.1025153454523615,-0.016800145875905937,-0.11430450533125902,0.3240367700108636,0.3240367700108636,-0.7141120725657837,mid_eye,True,True,True,True
1,TLB,14.611564747880465,6.272434159551381,0.05415356031950973,0.48497300172144786,0.22437367027659239,8.339130588329084,6.371388207569183,8.240176540311268,14.267460289175473,-0.1289161600988115,-0.05334789563645064,-0.11401416327321491,0.3318478905353054,0.3318478905353054,-0.5560405778118673,mid_eye,True,True,True,True
1,TLB,14.272449869571119,7.400203378435549,0.06818760115638098,0.47049694455408336,0.8703594411702,6.87224649113557,8.246225481902968,6.026224387668151,13.625424425304802,-0.1432694904154761,-0.07649379526985983,-0.1077107121218472,0.3312858595731746,0.3312858595731746,-0.6832502140920664,mid_eye,True,True,True,True
1,TLB,14.021775108845844,7.4175718925555145,0.09517537116726955,0.47791958703794785,3.8505423254580964,6.60420321629033,11.262760225336322,2.759014883509508,12.842960556581593,-0.13351797849753194,-0.08060751558698755,-0.11332092050105833,0.3307930977440878,0.3307930977440878,-0.7212487624531722,mid_eye,True,True,True,True
1,TLB,15.318797152773271,7.7579116134650405,0.09868316579901465,0.47800708043030604,3.911964023718478,7.560885539308231,11.664599343265593,3.6541978095076786,14.976045189075204,-0.14186102992289418,-0.08702906923906605,-0.10773481661050709,0.33006263083812054,0.33006263083812054,-0.7404814364344683,mid_eye,True,True,True,True
1,TLB,15.362820923896521,8.024698537330636,0.10209599560661116,0.4761378939521758,4.082709986111287,7.338122386565885,12.10232678969625,3.2604941342002576,14.508421476432538,-0.13801670710026248,-0.09118490837244261,-0.10757487083995974,0.32943359113075754,0.32943359113075754,-0.7516460825623377,mid_eye,True,True,True,True
1,TLB,15.112394065643201,8.137947568330048,0.1034735151852832,0.47558706125776823,4.141551279404407,6.974446497313153,12.274478175479302,2.837915890163913,13.868658357142836,-0.13846588207657312,-0.09252308424539328,-0.10835268316351579,0.3289874876787063,0.3289874876787063,-0.7535941053522464,mid_eye,True,True,True,True
1,TLB,15.103370636168108,8.359441760370004,0.1044193509682065,0.47290349707460233,4.096966319943928,6.743928875798105,12.451315270770252,2.652055365397871,10.30077259728673,-0.14674316935381768,-0.09739645659951435,-0.1091135902940421,0.3295278381185731,0.3295278381185731,-0.7197579279919842,mid_eye,True,True,True,True
1,TLF,-23.020347272386374,2.5552309317847914,0.09535107025591444,0.014833755520700216,78.60254455654588,-25.575578204171165,81.15546234854295,-104.17580962092933,-76.37888232695339,-0.11256573769457794,0.14991770019855274,-0.2596886555351899,0.30537907218673616,0.30537907218673616,-1.2386635927030256,mid_eye,True,True,True,True
