subject,upperbody_label,head_y_ratio,head_neck_vertical_angle,trunk_forward_backward_angle
1,TLF,0.7034619129472008,0.7047386440753851,-3.4187151227609407
1,TLF,0.4193101959211454,0.9608087578824805,-3.172272503411694
1,TLF,0.3298440371224609,1.1918727436321204,-3.072788579117007
1,TLF,0.3468298172073647,1.109506714862481,-3.039591806064664
1,TLF,0.327297166060343,0.975945146294485,-3.208954069871714
1,TLF,1.0419701217451505,-0.820439444921669,-2.10715141469398
1,TLF,1.3607325102864931,-0.30685532839029916,-2.219754967052771
1,TLF,-0.648486212330166,3.8872882320479505,-2.752620569152852
1,TLF,-0.09303769024053277,1.866588230668424,-2.8598549532216553
1,TLF,0.2567782676248165,0.9293133567262934,-2.4235512569027153
1,TLF,-0.39706570139642294,0.885499401556874,-2.3964972600348866
1,TLF,-0.5148339478688702,0.026697069692472212,-2.399082593306651
1,TLF,-0.6753109656817258,0.02041650407698999,-2.3160798289539937
1,TLF,-0.6506571628433222,-0.01146657018941587,-2.2695597658647757
1,TLF,-0.6937607616634711,0.07222438786818333,-2.0935471244349473
1,TLF,0.19669133268485295,0.40660396840282875,-2.300711357643675
1,TLF,0.4120213134044115,-0.04835202355166551,-2.236991099187283
1,TLF,0.48218223964275664,-0.7090083973959457,-2.404017636266146
1,TLF,0.3733852324275899,0.9547401681967836,-2.1360340921818626
1,TLF,-0.13285311179102255,0.3227931936957617,-2.2322329604339264
1,TLF,0.23028424931618385,0.1447991865188554,-2.5266023898610555
1,TLF,0.27565785869237414,0.09142068514011609,-2.466635372930296
1,TLF,0.27896116094502044,0.07756048969013335,-2.3641120253436014
1,TLF,0.2511448849758269,-0.10050772523490933,-2.3183182483357183
1,TLF,0.06840626810801442,1.5250156009426128,-3.6278874327100303
1,TLF,0.31248846136234243,0.034624392923212594,-3.664469260145378
1,TLF,0.39719218271670464,-0.5946136459436553,-3.6170113859809927
1,TLF,0.439546235903453,-0.8687908506448032,-3.2226349318903114
1,TLF,0.26809429034918786,-0.44385852880152343,-3.0402349996479807
1,TLF,-0.25428036223709927,1.0291454614417297,-3.557812425717594
1,TLF,-0.5030571107921755,0.9482579296468723,-3.509968387693235
1,TLF,-0.5381428680371592,1.0850004987868827,-3.5709448287273635
1,TLF,-0.5248721330697992,1.094197097315212,-3.5129151508092566
1,TLL,-0.1216428105882339,-1.0954934017929139,-0.9610853618275242
1,TLL,0.8851467688791193,4.110888052848035,-5.680510615218313
1,TLL,0.28584425499304067,0.7263627455031765,-5.623922052897192
1,TLL,0.48905111986300986,-0.5150793680328218,-5.610342010595204
1,TLL,0.6460042911719188,-0.5967521546678459,-5.634335595469128
1,TLL,0.5734327900824021,-0.37774705110087864,-5.570692173454312
1,TLL,0.7939190905868487,-0.03978901374197537,-4.966051543787846
1,TLL,1.3830039641521863,3.3154754392475057,-4.831908486105972
1,TLL,1.2680840122107406,2.2029257914411486,-4.719117256885208
1,TLL,0.21305998967154682,-0.6884839418893804,-3.5478706270433613
1,TLL,-0.5829884419584419,-0.7867106281537224,-3.3155364979001742
1,TLL,-0.4592477386260907,-1.0636570316624263,-3.4870879219935507
1,TLL,-0.11887578606313953,-0.5800228755289397,-3.2704869646188275
1,TLL,-0.31632482596710365,2.612038514138793,-2.464386600359519
1,TLL,1.0611659677140273,13.055204953103393,-4.245967716645524
1,TLL,0.4808243415100355,2.580405053039609,-5.0123694457488925
1,TLL,-1.6404079080941902,-0.9396614235566045,-4.3417491800988675
1,TLL,-1.0218397098990473,-0.6349713850530909,-4.847377837138486
1,TLL,-1.1878802536126953,-0.9961924235404238,-5.415625162107361
1,TLL,0.637039446277442,-0.20467693742247173,-5.899416313623447
1,TLL,0.4506168610283223,-0.6430724402121772,-5.74762381012978
1,TLL,0.4368431095730463,-0.9319522907783873,-5.672261440906497
1,TLL,0.2244611441331179,4.064250768815778,-4.708866599673273
1,TLL,0.1552320231192894,3.386182147323492,-4.74826176265416
1,TLL,0.7754531018137556,4.753892467290845,-4.935771765272332
1,TLL,1.6035213903148682,6.264263920934105,-5.320356285952839
1,TLL,1.8406236099263096,0.8212083778883008,-4.439411902621897
1,TLL,0.732325449995983,0.055435950750487344,-5.700413486355605
1,TLL,0.34236155251425204,1.501486932407078,-5.815688729421558
1,TLL,-0.008631558182091714,1.9914619331199492,-6.224793213253918
